순번,변수,라벨,문항그룹,유형,결측률(%),고유값수,값설명,노트북사용
557,Q19_3A3,문19-3. 사전예약제 이용 경험,Q19. 산림복지 프로그램 — 인지·이용·예약·이용권·의향(5단계),범주형(코드),99.6,1,1=산림치유 프로그램; 2=숲해설 프로그램; 3=유아숲체험 프로그램; 4=숲길체험 프로그램; 5=산림레포츠체험 프로그램; 9=없음; 999999999=없음,
558,Q19_3A4,문19-3. 사전예약제 이용 경험,Q19. 산림복지 프로그램 — 인지·이용·예약·이용권·의향(5단계),범주형(코드),98.9,1,1=산림치유 프로그램; 2=숲해설 프로그램; 3=유아숲체험 프로그램; 4=숲길체험 프로그램; 5=산림레포츠체험 프로그램; 9=없음; 999999999=없음,
559,Q19_3A5,문19-3. 사전예약제 이용 경험,Q19. 산림복지 프로그램 — 인지·이용·예약·이용권·의향(5단계),범주형(코드),98.1,1,1=산림치유 프로그램; 2=숲해설 프로그램; 3=유아숲체험 프로그램; 4=숲길체험 프로그램; 5=산림레포츠체험 프로그램; 9=없음; 999999999=없음,
560,Q19_4A1,문19-4. 산림복지서비스 이용권(바우처) 사용 경험,Q19. 산림복지 프로그램 — 인지·이용·예약·이용권·의향(5단계),범주형(코드),13.1,2,1=산림치유 프로그램; 2=숲해설 프로그램; 3=유아숲체험 프로그램; 4=숲길체험 프로그램; 5=산림레포츠체험 프로그램; 9=없음; 999999999=없음,
561,Q19_4A2,문19-4. 산림복지서비스 이용권(바우처) 사용 경험,Q19. 산림복지 프로그램 — 인지·이용·예약·이용권·의향(5단계),범주형(코드),99.8,1,1=산림치유 프로그램; 2=숲해설 프로그램; 3=유아숲체험 프로그램; 4=숲길체험 프로그램; 5=산림레포츠체험 프로그램; 9=없음; 999999999=없음,
562,Q19_4A3,문19-4. 산림복지서비스 이용권(바우처) 사용 경험,Q19. 산림복지 프로그램 — 인지·이용·예약·이용권·의향(5단계),범주형(코드),99.9,1,1=산림치유 프로그램; 2=숲해설 프로그램; 3=유아숲체험 프로그램; 4=숲길체험 프로그램; 5=산림레포츠체험 프로그램; 9=없음; 999999999=없음,
563,Q19_4A4,문19-4. 산림복지서비스 이용권(바우처) 사용 경험,Q19. 산림복지 프로그램 — 인지·이용·예약·이용권·의향(5단계),범주형(코드),99.8,1,1=산림치유 프로그램; 2=숲해설 프로그램; 3=유아숲체험 프로그램; 4=숲길체험 프로그램; 5=산림레포츠체험 프로그램; 9=없음; 999999999=없음,
564,Q19_4A5,문19-4. 산림복지서비스 이용권(바우처) 사용 경험,Q19. 산림복지 프로그램 — 인지·이용·예약·이용권·의향(5단계),범주형(코드),99.9,1,1=산림치유 프로그램; 2=숲해설 프로그램; 3=유아숲체험 프로그램; 4=숲길체험 프로그램; 5=산림레포츠체험 프로그램; 9=없음; 999999999=없음,
565,Q19_5A1,문19-5. 향후 이용의향 있는 산림휴양.복지 프로그램,Q19. 산림복지 프로그램 — 인지·이용·예약·이용권·의향(5단계),범주형(코드),46.3,2,1=산림치유 프로그램; 2=숲해설 프로그램; 3=유아숲체험 프로그램; 4=숲길체험 프로그램; 5=산림레포츠체험 프로그램; 9=없음; 999999999=없음,
566,Q19_5A2,문19-5. 향후 이용의향 있는 산림휴양.복지 프로그램,Q19. 산림복지 프로그램 — 인지·이용·예약·이용권·의향(5단계),범주형(코드),72.7,1,1=산림치유 프로그램; 2=숲해설 프로그램; 3=유아숲체험 프로그램; 4=숲길체험 프로그램; 5=산림레포츠체험 프로그램; 9=없음; 999999999=없음,
567,Q19_5A3,문19-5. 향후 이용의향 있는 산림휴양.복지 프로그램,Q19. 산림복지 프로그램 — 인지·이용·예약·이용권·의향(5단계),범주형(코드),95.1,1,1=산림치유 프로그램; 2=숲해설 프로그램; 3=유아숲체험 프로그램; 4=숲길체험 프로그램; 5=산림레포츠체험 프로그램; 9=없음; 999999999=없음,
568,Q19_5A4,문19-5. 향후 이용의향 있는 산림휴양.복지 프로그램,Q19. 산림복지 프로그램 — 인지·이용·예약·이용권·의향(5단계),범주형(코드),63.2,1,1=산림치유 프로그램; 2=숲해설 프로그램; 3=유아숲체험 프로그램; 4=숲길체험 프로그램; 5=산림레포츠체험 프로그램; 9=없음; 999999999=없음,
569,Q19_5A5,문19-5. 향후 이용의향 있는 산림휴양.복지 프로그램,Q19. 산림복지 프로그램 — 인지·이용·예약·이용권·의향(5단계),범주형(코드),76.4,1,1=산림치유 프로그램; 2=숲해설 프로그램; 3=유아숲체험 프로그램; 4=숲길체험 프로그램; 5=산림레포츠체험 프로그램; 9=없음; 999999999=없음,
570,Q20_1A1,문20-1. 알고 있거나 들어본 적 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),6.1,2,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
571,Q20_1A2,문20-1. 알고 있거나 들어본 적 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),30.7,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
572,Q20_1A3,문20-1. 알고 있거나 들어본 적 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),45.9,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
573,Q20_1A4,문20-1. 알고 있거나 들어본 적 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),27.0,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
574,Q20_1A5,문20-1. 알고 있거나 들어본 적 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),81.2,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
575,Q20_1A6,문20-1. 알고 있거나 들어본 적 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),89.3,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
576,Q20_1A7,문20-1. 알고 있거나 들어본 적 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),59.5,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
577,Q20_1A8,문20-1. 알고 있거나 들어본 적 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),37.5,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
578,Q20_1A9,문20-1. 알고 있거나 들어본 적 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),58.2,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
579,Q20_1A10,문20-1. 알고 있거나 들어본 적 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),84.7,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
580,Q20_1A11,문20-1. 알고 있거나 들어본 적 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),13.0,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
581,Q20_1A12,문20-1. 알고 있거나 들어본 적 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),38.9,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
582,Q20_1A13,문20-1. 알고 있거나 들어본 적 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),89.6,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
583,Q20_2A1,문20-2. 이용 경험이 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),39.0,2,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
584,Q20_2A2,문20-2. 이용 경험이 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),94.7,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
585,Q20_2A3,문20-2. 이용 경험이 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),97.5,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
586,Q20_2A4,문20-2. 이용 경험이 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),76.9,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
587,Q20_2A5,문20-2. 이용 경험이 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),99.5,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
588,Q20_2A6,문20-2. 이용 경험이 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),99.9,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
589,Q20_2A7,문20-2. 이용 경험이 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),99.5,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
590,Q20_2A8,문20-2. 이용 경험이 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),95.7,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
591,Q20_2A9,문20-2. 이용 경험이 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),96.8,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
592,Q20_2A10,문20-2. 이용 경험이 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),99.8,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
593,Q20_2A11,문20-2. 이용 경험이 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),86.0,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
594,Q20_2A12,문20-2. 이용 경험이 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),93.0,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
595,Q20_2A13,문20-2. 이용 경험이 있는 산림휴양.복지시설,Q20. 산림복지시설(13종) — 인지·이용·예약·이용권·의향(5단계) — ★10장 예측 타깃,범주형(코드),99.8,1,1=자연휴양림; 2=산림욕장; 3=치유의 숲; 4=숲길; 5=유아숲체험원; 6=산림교육센터; 7=수목장림; 8=숲속야영장; 9=산림레포츠시설; 10=산림복지단지; 11=수목원; 12=정원; 13=목재문화체험장; 99=없음; 999999999=없음,
